BookingID,CustomerID,TableNumber,BookingDate
2680,341,7,2020-07-31 00:00:00.000
2692,902,7,2020-08-04 00:00:00.000
2698,867,7,2020-08-06 00:00:00.000
2709,214,7,2020-08-07 00:00:00.000
2724,297,7,2020-08-08 00:00:00.000
2742,526,7,2020-08-10 00:00:00.000
2761,902,7,2020-08-11 00:00:00.000
2790,97,7,2020-08-16 00:00:00.000
2812,862,7,2020-08-17 00:00:00.000
2816,769,7,2020-08-18 00:00:00.000
2830,876,7,2020-08-19 00:00:00.000
2850,838,7,2020-08-20 00:00:00.000
2862,615,7,2020-08-22 00:00:00.000
2879,869,7,2020-08-26 00:00:00.000
2891,332,7,2020-08-27 00:00:00.000
2910,97,7,2020-08-30 00:00:00.000
2923,176,7,2020-08-31 00:00:00.000
2937,903,7,2020-09-04 00:00:00.000
2968,163,7,2020-09-06 00:00:00.000
2979,175,7,2020-09-15 00:00:00.000
2987,53,7,2020-09-17 00:00:00.000
3000,609,7,2020-09-18 00:00:00.000
3018,786,7,2020-09-19 00:00:00.000
3036,48,7,2020-09-22 00:00:00.000
3043,251,7,2020-09-23 00:00:00.000
3053,246,7,2020-09-24 00:00:00.000
3063,540,7,2020-09-25 00:00:00.000
3084,633,7,2020-09-26 00:00:00.000
3090,675,7,2020-09-27 00:00:00.000
3109,847,7,2020-09-28 00:00:00.000
3124,930,7,2020-10-01 00:00:00.000
3136,485,7,2020-10-03 00:00:00.000
3167,837,7,2020-10-07 00:00:00.000
3174,602,7,2020-10-08 00:00:00.000
3207,728,7,2020-10-11 00:00:00.000
3216,370,7,2020-10-15 00:00:00.000
3235,773,7,2020-10-16 00:00:00.000
3238,534,7,2020-10-17 00:00:00.000
3254,801,7,2020-10-18 00:00:00.000
3272,755,7,2020-10-19 00:00:00.000
3280,125,7,2020-10-20 00:00:00.000
3315,796,7,2020-10-23 00:00:00.000
3326,19,7,2020-10-26 00:00:00.000
3335,679,7,2020-10-27 00:00:00.000
3346,590,7,2020-10-28 00:00:00.000
3380,816,7,2020-11-03 00:00:00.000
3409,787,7,2020-11-07 00:00:00.000
3425,618,7,2020-11-13 00:00:00.000
3431,788,7,2020-11-15 00:00:00.000
3444,797,7,2020-11-16 00:00:00.000
3453,854,7,2020-11-17 00:00:00.000
3468,599,7,2020-11-19 00:00:00.000
3482,330,7,2020-11-20 00:00:00.000
3510,383,7,2020-11-23 00:00:00.000
3526,664,7,2020-11-24 00:00:00.000
3541,390,7,2020-11-25 00:00:00.000
3551,649,7,2020-11-28 00:00:00.000
3567,241,7,2020-11-29 00:00:00.000
3571,667,7,2020-12-05 00:00:00.000
3590,874,7,2020-12-07 00:00:00.000
3604,565,7,2020-12-08 00:00:00.000
3617,979,7,2020-12-09 00:00:00.000
3627,347,7,2020-12-10 00:00:00.000
3636,140,7,2020-12-14 00:00:00.000
3657,422,7,2020-12-15 00:00:00.000
3661,585,7,2020-12-16 00:00:00.000
3674,155,7,2020-12-17 00:00:00.000
3696,90,7,2020-12-18 00:00:00.000
3708,355,7,2020-12-19 00:00:00.000
3719,711,7,2020-12-21 00:00:00.000
3759,620,7,2020-12-28 00:00:00.000
3772,335,7,2020-12-30 00:00:00.000
3785,309,7,2020-12-31 00:00:00.000
3789,438,7,2021-01-02 00:00:00.000
3815,395,7,2021-01-03 00:00:00.000
3818,706,7,2021-01-05 00:00:00.000
3830,324,7,2021-01-07 00:00:00.000
3853,933,7,2021-01-08 00:00:00.000
3864,831,7,2021-01-09 00:00:00.000
3876,290,7,2021-01-11 00:00:00.000
3900,545,7,2021-01-17 00:00:00.000
3930,524,7,2021-01-19 00:00:00.000
3940,178,7,2021-01-21 00:00:00.000
3951,483,7,2021-01-22 00:00:00.000
3961,457,7,2021-01-23 00:00:00.000
3972,428,7,2021-01-25 00:00:00.000
3981,420,7,2021-01-27 00:00:00.000
3992,146,7,2021-01-28 00:00:00.000
4004,780,7,2021-01-29 00:00:00.000
4027,345,7,2021-01-30 00:00:00.000
4043,172,7,2021-02-03 00:00:00.000
4056,339,7,2021-02-04 00:00:00.000
4074,249,7,2021-02-05 00:00:00.000
4093,848,7,2021-02-07 00:00:00.000
4115,653,7,2021-02-08 00:00:00.000
4123,814,7,2021-02-10 00:00:00.000
4139,40,7,2021-02-11 00:00:00.000
4153,509,7,2021-02-14 00:00:00.000
4174,986,7,2021-02-16 00:00:00.000
4181,306,7,2021-02-18 00:00:00.000
4198,530,7,2021-02-19 00:00:00.000
4208,695,7,2021-02-21 00:00:00.000
4226,583,7,2021-02-24 00:00:00.000
4232,49,7,2021-02-25 00:00:00.000
4268,381,7,2021-03-02 00:00:00.000
4270,986,7,2021-03-03 00:00:00.000
4294,755,7,2021-03-04 00:00:00.000
4309,871,7,2021-03-11 00:00:00.000
4329,369,7,2021-03-12 00:00:00.000
4330,842,7,2021-03-13 00:00:00.000
4359,185,7,2021-03-19 00:00:00.000
4377,842,7,2021-03-20 00:00:00.000
4389,527,7,2021-03-25 00:00:00.000
4402,395,7,2021-03-27 00:00:00.000
4415,349,7,2021-03-28 00:00:00.000
4425,397,7,2021-04-02 00:00:00.000
4435,74,7,2021-04-03 00:00:00.000
4445,189,7,2021-04-04 00:00:00.000
4467,488,7,2021-04-07 00:00:00.000
4477,39,7,2021-04-08 00:00:00.000
4498,993,7,2021-04-12 00:00:00.000
4513,456,7,2021-04-15 00:00:00.000
4526,974,7,2021-04-17 00:00:00.000
4535,462,7,2021-04-19 00:00:00.000
4546,625,7,2021-04-20 00:00:00.000
4567,643,7,2021-04-21 00:00:00.000
4574,941,7,2021-04-23 00:00:00.000
4584,141,7,2021-04-24 00:00:00.000
4607,265,7,2021-04-25 00:00:00.000
4632,777,7,2021-04-28 00:00:00.000
4640,377,7,2021-05-01 00:00:00.000
4661,439,7,2021-05-02 00:00:00.000
4676,58,7,2021-05-10 00:00:00.000
4687,831,7,2021-05-11 00:00:00.000
4708,910,7,2021-05-16 00:00:00.000
4716,723,7,2021-05-17 00:00:00.000
4730,315,7,2021-05-19 00:00:00.000
4743,839,7,2021-05-20 00:00:00.000
4757,915,7,2021-05-22 00:00:00.000
4768,465,7,2021-05-25 00:00:00.000
4790,504,7,2021-05-28 00:00:00.000
4807,56,7,2021-05-29 00:00:00.000
4810,945,7,2021-05-30 00:00:00.000
4821,157,7,2021-05-31 00:00:00.000
4835,662,7,2021-06-01 00:00:00.000
4851,534,7,2021-06-03 00:00:00.000
4861,411,7,2021-06-04 00:00:00.000
4870,614,7,2021-06-08 00:00:00.000
4889,738,7,2021-06-12 00:00:00.000
4902,35,7,2021-06-13 00:00:00.000
4917,940,7,2021-06-14 00:00:00.000
4938,948,7,2021-06-16 00:00:00.000
4959,767,7,2021-06-17 00:00:00.000
4963,622,7,2021-06-18 00:00:00.000
4984,723,7,2021-06-20 00:00:00.000
4986,373,7,2021-06-21 00:00:00.000
5003,108,7,2021-06-22 00:00:00.000
5020,350,7,2021-06-28 00:00:00.000
5033,183,7,2021-06-30 00:00:00.000
5053,911,7,2021-07-01 00:00:00.000
5063,286,7,2021-07-02 00:00:00.000
5081,668,7,2021-07-03 00:00:00.000
5083,740,7,2021-07-06 00:00:00.000
5098,288,7,2021-07-09 00:00:00.000
5116,357,7,2021-07-12 00:00:00.000
5122,504,7,2021-07-13 00:00:00.000
5163,536,7,2021-07-21 00:00:00.000
5173,935,7,2021-07-23 00:00:00.000
5193,180,7,2021-07-24 00:00:00.000
5199,380,7,2021-07-25 00:00:00.000
5217,681,7,2021-07-26 00:00:00.000
5225,100,7,2021-07-29 00:00:00.000
5234,268,7,2021-07-30 00:00:00.000
5245,679,7,2021-07-31 00:00:00.000
5256,508,7,2021-08-02 00:00:00.000
5274,806,7,2021-08-04 00:00:00.000
5291,544,7,2021-08-06 00:00:00.000
5302,143,7,2021-08-09 00:00:00.000
5317,477,7,2021-08-10 00:00:00.000
5329,906,7,2021-08-11 00:00:00.000
5342,614,7,2021-08-12 00:00:00.000
5373,507,7,2021-08-18 00:00:00.000
5382,198,7,2021-08-20 00:00:00.000
5390,984,7,2021-08-21 00:00:00.000
5405,948,7,2021-08-22 00:00:00.000
5417,49,7,2021-08-27 00:00:00.000
5446,90,7,2021-08-30 00:00:00.000
5466,831,7,2021-09-01 00:00:00.000
5473,87,7,2021-09-02 00:00:00.000
5492,857,7,2021-09-03 00:00:00.000
5497,878,7,2021-09-04 00:00:00.000
5515,366,7,2021-09-05 00:00:00.000
5531,881,7,2021-09-06 00:00:00.000
5546,598,7,2021-09-07 00:00:00.000
5552,297,7,2021-09-10 00:00:00.000
5568,566,7,2021-09-11 00:00:00.000
5574,76,7,2021-09-12 00:00:00.000
5587,601,7,2021-09-13 00:00:00.000
5601,805,7,2021-09-14 00:00:00.000
5614,744,7,2021-09-16 00:00:00.000
5634,854,7,2021-09-21 00:00:00.000
5663,567,7,2021-09-24 00:00:00.000
5667,648,7,2021-09-25 00:00:00.000
5679,882,7,2021-09-26 00:00:00.000
5696,50,7,2021-09-27 00:00:00.000
5716,722,7,2021-09-29 00:00:00.000
5733,28,7,2021-10-01 00:00:00.000
5747,696,7,2021-10-02 00:00:00.000
5755,681,7,2021-10-03 00:00:00.000
5778,657,7,2021-10-04 00:00:00.000
5793,22,7,2021-10-05 00:00:00.000
5794,482,7,2021-10-06 00:00:00.000
5813,260,7,2021-10-07 00:00:00.000
5825,84,7,2021-10-09 00:00:00.000
5853,248,7,2021-10-13 00:00:00.000
5856,693,7,2021-10-16 00:00:00.000
5879,824,7,2021-10-19 00:00:00.000
5886,508,7,2021-10-22 00:00:00.000
5895,666,7,2021-10-25 00:00:00.000
5918,7,7,2021-10-26 00:00:00.000
5926,908,7,2021-10-27 00:00:00.000
5941,652,7,2021-10-28 00:00:00.000
5972,139,7,2021-10-30 00:00:00.000
5992,814,7,2021-11-05 00:00:00.000
6002,217,7,2021-11-08 00:00:00.000
6014,340,7,2021-11-11 00:00:00.000
6027,417,7,2021-11-16 00:00:00.000
6046,363,7,2021-11-17 00:00:00.000
6059,725,7,2021-11-18 00:00:00.000
6076,1,7,2021-11-19 00:00:00.000
6078,842,7,2021-11-20 00:00:00.000
6090,945,7,2021-11-21 00:00:00.000
6105,758,7,2021-11-23 00:00:00.000
6116,552,7,2021-11-27 00:00:00.000
6140,279,7,2021-11-28 00:00:00.000
6145,261,7,2021-11-30 00:00:00.000
6167,655,7,2021-12-07 00:00:00.000
6198,578,7,2021-12-13 00:00:00.000
6215,8,7,2021-12-14 00:00:00.000
6237,532,7,2021-12-16 00:00:00.000
6241,158,7,2021-12-17 00:00:00.000
6260,4,7,2021-12-20 00:00:00.000
6274,697,7,2021-12-21 00:00:00.000
6281,621,7,2021-12-22 00:00:00.000
6296,869,7,2021-12-23 00:00:00.000
6312,882,7,2021-12-24 00:00:00.000
6315,105,7,2021-12-25 00:00:00.000
6328,591,7,2021-12-31 00:00:00.000
6343,434,7,2022-01-01 00:00:00.000
6361,624,7,2022-01-03 00:00:00.000
6364,420,7,2022-01-04 00:00:00.000
6379,204,7,2022-01-06 00:00:00.000
6407,756,7,2022-01-15 00:00:00.000
6419,236,7,2022-01-16 00:00:00.000
6429,725,7,2022-01-17 00:00:00.000
6449,261,7,2022-01-18 00:00:00.000
6458,635,7,2022-01-19 00:00:00.000
6460,143,7,2022-01-20 00:00:00.000
6470,946,7,2022-01-21 00:00:00.000
6505,736,7,2022-01-23 00:00:00.000
6524,501,7,2022-01-25 00:00:00.000
6528,792,7,2022-01-26 00:00:00.000
6541,805,7,2022-01-27 00:00:00.000
6552,164,7,2022-01-30 00:00:00.000
6563,841,7,2022-01-31 00:00:00.000
6583,833,7,2022-02-02 00:00:00.000
6590,115,7,2022-02-09 00:00:00.000
6615,703,7,2022-02-10 00:00:00.000
6620,589,7,2022-02-15 00:00:00.000
6639,406,7,2022-02-16 00:00:00.000
6657,15,7,2022-02-22 00:00:00.000
6679,991,7,2022-02-24 00:00:00.000
6694,874,7,2022-02-25 00:00:00.000
6706,471,7,2022-02-26 00:00:00.000
6714,720,7,2022-02-27 00:00:00.000
6736,815,7,2022-02-28 00:00:00.000
6745,105,7,2022-03-02 00:00:00.000
6757,328,7,2022-03-05 00:00:00.000
6763,230,7,2022-03-08 00:00:00.000
6784,699,7,2022-03-09 00:00:00.000
6799,715,7,2022-03-12 00:00:00.000
6808,964,7,2022-03-14 00:00:00.000
6826,835,7,2022-03-18 00:00:00.000
6836,706,7,2022-03-21 00:00:00.000
6842,449,7,2022-03-22 00:00:00.000
6886,963,7,2022-03-29 00:00:00.000
6891,372,7,2022-03-30 00:00:00.000
6911,670,7,2022-03-31 00:00:00.000
6929,286,7,2022-04-04 00:00:00.000
6940,65,7,2022-04-07 00:00:00.000
6970,410,7,2022-04-09 00:00:00.000
6973,756,7,2022-04-12 00:00:00.000
6987,174,7,2022-04-14 00:00:00.000
7008,957,7,2022-04-18 00:00:00.000
7011,974,7,2022-04-22 00:00:00.000
7033,902,7,2022-04-26 00:00:00.000
7042,874,7,2022-04-28 00:00:00.000
7052,726,7,2022-04-29 00:00:00.000
7059,470,7,2022-04-30 00:00:00.000
7083,29,7,2022-05-01 00:00:00.000
7128,717,7,2022-05-10 00:00:00.000
7136,897,7,2022-05-11 00:00:00.000
7152,644,7,2022-05-12 00:00:00.000
7167,602,7,2022-05-14 00:00:00.000
7186,422,7,2022-05-19 00:00:00.000
7195,446,7,2022-05-21 00:00:00.000
7208,319,7,2022-05-22 00:00:00.000
7216,56,7,2022-05-23 00:00:00.000
7240,461,7,2022-05-29 00:00:00.000
7251,100,7,2022-05-30 00:00:00.000
7279,456,7,2022-05-31 00:00:00.000
7291,918,7,2022-06-01 00:00:00.000
7296,694,7,2022-06-02 00:00:00.000
7324,101,7,2022-06-06 00:00:00.000
7333,522,7,2022-06-07 00:00:00.000
7352,81,7,2022-06-09 00:00:00.000
7367,962,7,2022-06-10 00:00:00.000
7387,554,7,2022-06-12 00:00:00.000
7401,316,7,2022-06-16 00:00:00.000
7421,188,7,2022-06-17 00:00:00.000
7438,334,7,2022-06-21 00:00:00.000
7447,225,7,2022-06-23 00:00:00.000
7466,293,7,2022-06-24 00:00:00.000
7480,252,7,2022-06-25 00:00:00.000
7500,540,7,2022-06-28 00:00:00.000
7510,71,7,2022-06-30 00:00:00.000
7529,732,7,2022-07-01 00:00:00.000
7539,77,7,2022-07-02 00:00:00.000
7561,612,7,2022-07-04 00:00:00.000
7568,404,7,2022-07-06 00:00:00.000
7582,752,7,2022-07-07 00:00:00.000
7599,339,7,2022-07-09 00:00:00.000
7605,172,7,2022-07-12 00:00:00.000
7618,628,7,2022-07-13 00:00:00.000
7633,96,7,2022-07-16 00:00:00.000
7643,438,7,2022-07-17 00:00:00.000
7648,253,7,2022-07-18 00:00:00.000
7681,175,7,2022-07-25 00:00:00.000
7703,729,7,2022-07-28 00:00:00.000
7711,15,7,2022-07-29 00:00:00.000
7722,632,7,2022-07-30 00:00:00.000
7737,132,7,2022-07-31 00:00:00.000
7752,751,7,2022-08-03 00:00:00.000
7766,913,7,2022-08-04 00:00:00.000
7772,807,7,2022-08-05 00:00:00.000
7788,48,7,2022-08-06 00:00:00.000
7794,972,7,2022-08-07 00:00:00.000
7806,179,7,2022-08-09 00:00:00.000
7823,781,7,2022-08-10 00:00:00.000
7839,234,7,2022-08-14 00:00:00.000
7846,243,7,2022-08-15 00:00:00.000
7865,727,7,2022-08-16 00:00:00.000
7874,285,7,2022-08-19 00:00:00.000
7882,60,7,2022-08-21 00:00:00.000
7915,978,7,2022-08-27 00:00:00.000
7928,313,7,2022-08-28 00:00:00.000
7939,284,7,2022-08-31 00:00:00.000
7969,51,7,2022-09-04 00:00:00.000
7991,848,7,2022-09-09 00:00:00.000
8000,593,7,2022-09-10 00:00:00.000
8023,184,7,2022-09-12 00:00:00.000
8024,846,7,2022-09-13 00:00:00.000
8064,133,7,2022-09-16 00:00:00.000
8076,876,7,2022-09-17 00:00:00.000
8092,492,7,2022-09-18 00:00:00.000
8110,331,7,2022-09-22 00:00:00.000
8114,947,7,2022-09-23 00:00:00.000
8132,38,7,2022-09-25 00:00:00.000
8141,117,7,2022-09-27 00:00:00.000
8148,480,7,2022-09-28 00:00:00.000
8162,194,7,2022-10-05 00:00:00.000
8182,619,7,2022-10-08 00:00:00.000
8193,772,7,2022-10-09 00:00:00.000
8204,438,7,2022-10-10 00:00:00.000
8212,639,7,2022-10-11 00:00:00.000
8230,556,7,2022-10-12 00:00:00.000
8235,665,7,2022-10-14 00:00:00.000
8253,654,7,2022-10-18 00:00:00.000
8264,941,7,2022-10-19 00:00:00.000
8278,290,7,2022-10-20 00:00:00.000
8291,974,7,2022-10-21 00:00:00.000
8324,947,7,2022-10-26 00:00:00.000
8339,916,7,2022-10-29 00:00:00.000
8347,580,7,2022-10-31 00:00:00.000
8376,555,7,2022-11-07 00:00:00.000
8384,686,7,2022-11-09 00:00:00.000
8407,951,7,2022-11-11 00:00:00.000
8456,136,7,2022-11-19 00:00:00.000
8475,138,7,2022-11-21 00:00:00.000
8493,103,7,2022-11-24 00:00:00.000
8509,300,7,2022-11-27 00:00:00.000
8526,976,7,2022-11-30 00:00:00.000
8544,164,7,2022-12-01 00:00:00.000
8549,104,7,2022-12-02 00:00:00.000
8563,566,7,2022-12-04 00:00:00.000
8600,471,7,2022-12-09 00:00:00.000
8618,169,7,2022-12-16 00:00:00.000
8633,498,7,2022-12-18 00:00:00.000
8649,507,7,2022-12-19 00:00:00.000
8679,402,7,2022-12-24 00:00:00.000
8694,135,7,2022-12-26 00:00:00.000
8698,322,7,2022-12-29 00:00:00.000
8711,959,7,2022-12-30 00:00:00.000
6,950,4,2019-06-09 00:00:00.000
23,703,4,2019-06-18 00:00:00.000
32,352,4,2019-06-21 00:00:00.000
45,374,4,2019-06-22 00:00:00.000
61,655,4,2019-06-28 00:00:00.000
68,482,4,2019-07-01 00:00:00.000
91,476,4,2019-07-02 00:00:00.000
100,359,4,2019-07-03 00:00:00.000
109,696,4,2019-07-05 00:00:00.000
117,304,4,2019-07-09 00:00:00.000
125,478,4,2019-07-11 00:00:00.000
145,663,4,2019-07-12 00:00:00.000
164,743,4,2019-07-15 00:00:00.000
172,905,4,2019-07-19 00:00:00.000
190,125,4,2019-07-21 00:00:00.000
200,137,4,2019-07-22 00:00:00.000
222,784,4,2019-07-26 00:00:00.000
240,910,4,2019-07-30 00:00:00.000
252,758,4,2019-07-31 00:00:00.000
263,688,4,2019-08-01 00:00:00.000
284,97,4,2019-08-03 00:00:00.000
292,228,4,2019-08-04 00:00:00.000
300,72,4,2019-08-05 00:00:00.000
341,982,4,2019-08-09 00:00:00.000
342,670,4,2019-08-10 00:00:00.000
361,298,4,2019-08-12 00:00:00.000
375,12,4,2019-08-13 00:00:00.000
387,802,4,2019-08-15 00:00:00.000
390,878,4,2019-08-18 00:00:00.000
404,613,4,2019-08-19 00:00:00.000
418,744,4,2019-08-20 00:00:00.000
442,758,4,2019-08-21 00:00:00.000
467,117,4,2019-08-28 00:00:00.000
473,676,4,2019-08-29 00:00:00.000
484,242,4,2019-08-30 00:00:00.000
504,392,4,2019-08-31 00:00:00.000
514,399,4,2019-09-04 00:00:00.000
524,925,4,2019-09-06 00:00:00.000
548,643,4,2019-09-08 00:00:00.000
569,881,4,2019-09-09 00:00:00.000
571,294,4,2019-09-11 00:00:00.000
593,460,4,2019-09-12 00:00:00.000
605,872,4,2019-09-14 00:00:00.000
655,482,4,2019-09-21 00:00:00.000
680,302,4,2019-09-24 00:00:00.000
695,376,4,2019-09-25 00:00:00.000
700,100,4,2019-09-26 00:00:00.000
719,99,4,2019-09-28 00:00:00.000
734,228,4,2019-09-30 00:00:00.000
744,410,4,2019-10-04 00:00:00.000
773,997,4,2019-10-12 00:00:00.000
783,601,4,2019-10-15 00:00:00.000
799,744,4,2019-10-16 00:00:00.000
801,657,4,2019-10-18 00:00:00.000
817,327,4,2019-10-20 00:00:00.000
830,501,4,2019-10-21 00:00:00.000
837,961,4,2019-10-25 00:00:00.000
858,223,4,2019-10-27 00:00:00.000
874,923,4,2019-10-28 00:00:00.000
892,695,4,2019-10-31 00:00:00.000
914,242,4,2019-11-06 00:00:00.000
924,65,4,2019-11-08 00:00:00.000
947,870,4,2019-11-13 00:00:00.000
965,297,4,2019-11-15 00:00:00.000
971,70,4,2019-11-18 00:00:00.000
990,732,4,2019-11-19 00:00:00.000
1000,403,4,2019-11-23 00:00:00.000
1013,219,4,2019-11-30 00:00:00.000
1022,68,4,2019-12-01 00:00:00.000
1038,727,4,2019-12-02 00:00:00.000
1040,47,4,2019-12-04 00:00:00.000
1052,542,4,2019-12-06 00:00:00.000
1072,429,4,2019-12-11 00:00:00.000
1077,173,4,2019-12-12 00:00:00.000
1101,344,4,2019-12-13 00:00:00.000
1106,605,4,2019-12-15 00:00:00.000
1125,197,4,2019-12-17 00:00:00.000
1140,788,4,2019-12-18 00:00:00.000
1164,668,4,2019-12-25 00:00:00.000
1183,610,4,2019-12-28 00:00:00.000
1200,413,4,2019-12-30 00:00:00.000
1206,535,4,2019-12-31 00:00:00.000
1214,122,4,2020-01-01 00:00:00.000
1234,813,4,2020-01-05 00:00:00.000
1250,122,4,2020-01-06 00:00:00.000
1265,440,4,2020-01-08 00:00:00.000
1277,640,4,2020-01-09 00:00:00.000
1285,667,4,2020-01-12 00:00:00.000
1296,661,4,2020-01-19 00:00:00.000
1313,152,4,2020-01-22 00:00:00.000
1320,774,4,2020-01-24 00:00:00.000
1334,962,4,2020-01-28 00:00:00.000
1347,887,4,2020-01-30 00:00:00.000
1371,486,4,2020-01-31 00:00:00.000
1378,860,4,2020-02-02 00:00:00.000
1390,740,4,2020-02-03 00:00:00.000
1402,630,4,2020-02-06 00:00:00.000
1416,684,4,2020-02-07 00:00:00.000
1435,217,4,2020-02-13 00:00:00.000
1452,672,4,2020-02-16 00:00:00.000
1462,696,4,2020-02-17 00:00:00.000
1483,787,4,2020-02-18 00:00:00.000
1491,471,4,2020-02-19 00:00:00.000
1503,920,4,2020-02-21 00:00:00.000
1512,280,4,2020-02-22 00:00:00.000
1534,899,4,2020-02-23 00:00:00.000
1540,716,4,2020-02-24 00:00:00.000
1555,715,4,2020-02-25 00:00:00.000
1572,910,4,2020-02-26 00:00:00.000
1579,381,4,2020-02-27 00:00:00.000
1596,34,4,2020-02-29 00:00:00.000
1609,515,4,2020-03-03 00:00:00.000
1633,500,4,2020-03-05 00:00:00.000
1645,116,4,2020-03-07 00:00:00.000
1660,598,4,2020-03-09 00:00:00.000
1677,126,4,2020-03-15 00:00:00.000
1694,447,4,2020-03-16 00:00:00.000
1701,846,4,2020-03-17 00:00:00.000
1721,503,4,2020-03-22 00:00:00.000
1733,141,4,2020-03-23 00:00:00.000
1750,40,4,2020-03-24 00:00:00.000
1755,57,4,2020-03-28 00:00:00.000
1777,255,4,2020-03-30 00:00:00.000
1780,169,4,2020-04-01 00:00:00.000
1797,233,4,2020-04-02 00:00:00.000
1813,583,4,2020-04-03 00:00:00.000
1827,381,4,2020-04-05 00:00:00.000
1833,349,4,2020-04-09 00:00:00.000
1848,973,4,2020-04-13 00:00:00.000
1872,615,4,2020-04-17 00:00:00.000
1899,858,4,2020-04-19 00:00:00.000
1910,80,4,2020-04-20 00:00:00.000
1920,966,4,2020-04-21 00:00:00.000
1934,491,4,2020-04-23 00:00:00.000
1939,694,4,2020-04-24 00:00:00.000
1956,148,4,2020-04-28 00:00:00.000
1973,673,4,2020-04-29 00:00:00.000
1987,150,4,2020-04-30 00:00:00.000
2013,53,4,2020-05-02 00:00:00.000
2015,75,4,2020-05-04 00:00:00.000
2030,571,4,2020-05-06 00:00:00.000
2050,462,4,2020-05-09 00:00:00.000
2054,115,4,2020-05-11 00:00:00.000
2071,529,4,2020-05-13 00:00:00.000
2080,246,4,2020-05-15 00:00:00.000
2092,32,4,2020-05-16 00:00:00.000
2114,40,4,2020-05-23 00:00:00.000
2128,999,4,2020-05-24 00:00:00.000
2142,389,4,2020-05-26 00:00:00.000
2158,3,4,2020-05-29 00:00:00.000
2174,207,4,2020-05-30 00:00:00.000
2190,194,4,2020-05-31 00:00:00.000
2195,317,4,2020-06-01 00:00:00.000
2216,441,4,2020-06-02 00:00:00.000
2223,282,4,2020-06-03 00:00:00.000
2241,553,4,2020-06-04 00:00:00.000
2258,824,4,2020-06-05 00:00:00.000
2279,671,4,2020-06-07 00:00:00.000
2284,533,4,2020-06-08 00:00:00.000
2302,854,4,2020-06-10 00:00:00.000
2319,864,4,2020-06-14 00:00:00.000
2326,833,4,2020-06-17 00:00:00.000
2340,181,4,2020-06-18 00:00:00.000
2356,486,4,2020-06-20 00:00:00.000
2372,189,4,2020-06-22 00:00:00.000
2392,214,4,2020-06-23 00:00:00.000
2405,225,4,2020-06-26 00:00:00.000
2416,56,4,2020-06-27 00:00:00.000
2421,435,4,2020-06-28 00:00:00.000
2433,972,4,2020-06-29 00:00:00.000
2457,714,4,2020-07-01 00:00:00.000
2485,985,4,2020-07-09 00:00:00.000
2492,955,4,2020-07-10 00:00:00.000
2508,711,4,2020-07-12 00:00:00.000
2517,872,4,2020-07-13 00:00:00.000
2538,770,4,2020-07-15 00:00:00.000
2556,835,4,2020-07-17 00:00:00.000
2560,293,4,2020-07-18 00:00:00.000
2571,575,4,2020-07-20 00:00:00.000
2593,443,4,2020-07-23 00:00:00.000
2613,85,4,2020-07-24 00:00:00.000
2634,375,4,2020-07-26 00:00:00.000
2642,187,4,2020-07-27 00:00:00.000
2664,508,4,2020-07-29 00:00:00.000
2674,226,4,2020-07-31 00:00:00.000
2690,603,4,2020-08-04 00:00:00.000
2706,217,4,2020-08-06 00:00:00.000
2722,644,4,2020-08-07 00:00:00.000
2728,914,4,2020-08-08 00:00:00.000
2744,950,4,2020-08-10 00:00:00.000
2763,861,4,2020-08-11 00:00:00.000
2767,760,4,2020-08-12 00:00:00.000
2787,601,4,2020-08-13 00:00:00.000
2810,786,4,2020-08-17 00:00:00.000
2817,708,4,2020-08-18 00:00:00.000
2839,395,4,2020-08-19 00:00:00.000
2841,698,4,2020-08-20 00:00:00.000
2871,548,4,2020-08-25 00:00:00.000
2896,311,4,2020-08-27 00:00:00.000
2920,428,4,2020-08-31 00:00:00.000
2933,753,4,2020-09-03 00:00:00.000
2948,649,4,2020-09-04 00:00:00.000
2965,729,4,2020-09-06 00:00:00.000
2974,590,4,2020-09-15 00:00:00.000
2988,322,4,2020-09-17 00:00:00.000
3011,62,4,2020-09-18 00:00:00.000
3013,59,4,2020-09-19 00:00:00.000
3030,653,4,2020-09-22 00:00:00.000
3041,829,4,2020-09-23 00:00:00.000
3058,590,4,2020-09-24 00:00:00.000
3076,773,4,2020-09-25 00:00:00.000
3089,372,4,2020-09-27 00:00:00.000
3104,197,4,2020-09-28 00:00:00.000
3116,658,4,2020-09-30 00:00:00.000
3122,896,4,2020-10-01 00:00:00.000
3142,730,4,2020-10-03 00:00:00.000
3183,992,4,2020-10-08 00:00:00.000
3191,864,4,2020-10-09 00:00:00.000
3206,547,4,2020-10-11 00:00:00.000
3217,562,4,2020-10-15 00:00:00.000
3233,907,4,2020-10-16 00:00:00.000
3237,411,4,2020-10-17 00:00:00.000
3251,712,4,2020-10-18 00:00:00.000
3274,59,4,2020-10-19 00:00:00.000
3277,196,4,2020-10-20 00:00:00.000
3292,102,4,2020-10-22 00:00:00.000
3307,959,4,2020-10-23 00:00:00.000
3338,723,4,2020-10-27 00:00:00.000
3354,282,4,2020-10-28 00:00:00.000
3378,723,4,2020-11-03 00:00:00.000
3385,962,4,2020-11-04 00:00:00.000
3407,167,4,2020-11-07 00:00:00.000
3420,544,4,2020-11-13 00:00:00.000
3428,845,4,2020-11-15 00:00:00.000
3462,853,4,2020-11-17 00:00:00.000
